filenames,uncertainty_max,uncertainty_topk,uncertainty_entropy,uncertainty_gcnu,uncertainty_mmd,uncertainty_wasserstein,uncertainty_wasserstein_pca
8996640_3132387_x384_y128_crop3031.png,0.056129634380340576,0.0610584020614624,8.152544975280762,0.05842246487736702,0.9206832051277161,574.88623046875,3.0058222028421357
8988385_3113124_x256_y0_crop1362.png,0.06238430738449097,0.06593000888824463,8.154291152954102,0.06494561582803726,0.9483217597007751,580.2792358398438,3.1453934532708225
8996640_3088359_x0_y384_crop6332.png,0.1518193483352661,0.15752792358398438,8.17842960357666,0.16418258845806122,1.0254336595535278,500.3348388671875,3.4208565243703495
8982881_3099366_x256_y0_crop6370.png,0.05784040689468384,0.0627409815788269,8.15544605255127,0.060128673911094666,0.9588587284088135,590.256591796875,2.99932252831184
9002144_3143393_x384_y384_crop7167.png,0.10895758867263794,0.1128377914428711,8.173934936523438,0.11620831489562988,1.007531762123108,515.0573120117188,3.3751212681302656
9037916_3080104_x128_y256_crop41.png,0.06041884422302246,0.06213057041168213,8.152728080749512,0.0631285309791565,0.9009028077125549,559.6614990234375,2.726346578547588
9040668_3077352_x0_y128_crop4212.png,0.05655622482299805,0.06187570095062256,8.150062561035156,0.058460380882024765,0.8754293918609619,563.4993896484375,2.6841689376935256
9037916_3135138_x256_y0_crop1170.png,0.09035646915435791,0.09717923402786255,8.171728134155273,0.09736447781324387,0.97824627161026,492.3715515136719,3.078890675430948
9018654_3102117_x0_y256_crop4040.png,0.03772002458572388,0.04131186008453369,8.153051376342773,0.03890860825777054,0.9634474515914917,627.3695678710938,3.3448587398633256
9040668_3113124_x128_y0_crop5873.png,0.037650346755981445,0.03892803192138672,8.150982856750488,0.03888359293341637,0.8988566398620605,582.248046875,3.0054567792444797
8980130_3115876_x384_y384_crop5391.png,0.06874030828475952,0.07280290126800537,8.157055854797363,0.07212744653224945,0.9645808339118958,575.8988647460938,3.0982300894489656
8993888_3080104_x128_y128_crop6549.png,0.0538596510887146,0.05664616823196411,8.153121948242188,0.0566597655415535,0.8810790181159973,554.1799926757812,2.716063429646142
8988385_3115876_x0_y256_crop1032.png,0.03418242931365967,0.04639232158660889,8.154725074768066,0.03511792793869972,0.9565191268920898,586.5379028320312,3.4593214823820375
9013151_3102117_x256_y384_crop3934.png,0.05496162176132202,0.05807530879974365,8.150901794433594,0.05793391540646553,0.8856654763221741,567.8751220703125,2.632909552477874
8980130_3129635_x384_y256_crop3211.png,0.05376029014587402,0.06250238418579102,8.154541969299316,0.055821117013692856,0.9386650323867798,575.9373779296875,2.9891574341196288
9010399_3132387_x0_y0_crop9040.png,0.04258418083190918,0.04858970642089844,8.153264999389648,0.04380057007074356,0.961085319519043,610.9447021484375,3.2900893438808567
9007647_3104869_x128_y0_crop8193.png,0.02456486225128174,0.03229033946990967,8.152400016784668,0.025008078664541245,0.943903923034668,615.1679077148438,3.3027189516158364
9004895_3077352_x0_y384_crop1212.png,0.052446842193603516,0.05317819118499756,8.154706954956055,0.054216187447309494,0.9442833662033081,586.0702514648438,3.0873716162797455
9040668_3143393_x128_y256_crop8889.png,0.04496794939041138,0.049974262714385986,8.152583122253418,0.046665940433740616,0.9313176870346069,589.586181640625,3.1116987272305088
9032413_3077352_x384_y128_crop4903.png,0.1292346715927124,0.14102411270141602,8.1762056350708,0.1388552039861679,1.0256623029708862,528.4681396484375,3.4929302699078213
9037916_3110373_x128_y0_crop7201.png,0.07642602920532227,0.08441323041915894,8.162374496459961,0.08159719407558441,0.9782299995422363,554.7113037109375,3.2748015608916754
9013151_3129635_x384_y256_crop1387.png,0.043046414852142334,0.04970139265060425,8.153459548950195,0.04458848759531975,0.9242919683456421,575.9530029296875,2.9863166115029713
8985633_3140642_x256_y256_crop2618.png,0.018564045429229736,0.020144164562225342,8.11592960357666,0.018865518271923065,1.0403980016708374,1929.089111328125,5.714730780768644
8982881_3082855_x256_y384_crop1022.png,0.045322418212890625,0.04759484529495239,8.15483283996582,0.047078005969524384,0.9011311531066895,561.397216796875,2.913259260264727
8982881_3126883_x0_y0_crop720.png,0.04890000820159912,0.055755615234375,8.153509140014648,0.050413500517606735,0.9176200032234192,567.8450927734375,2.9292039457230303
9026909_3129635_x384_y256_crop9003.png,0.04803818464279175,0.049472153186798096,8.153763771057129,0.050085000693798065,0.9339895844459534,585.0507202148438,3.0040509621676033
8982881_3107621_x0_y128_crop2660.png,0.053558290004730225,0.062120795249938965,8.152727127075195,0.05529382824897766,0.9342814683914185,579.1228637695312,3.136258194436143
9029661_3099366_x128_y0_crop1089.png,0.050949692726135254,0.056141674518585205,8.153335571289062,0.05315735936164856,0.9305170178413391,572.3316040039062,2.9026730368850115
9032413_3132387_x128_y128_crop21.png,0.04060333967208862,0.042650818824768066,8.152731895446777,0.04184388369321823,0.9586823582649231,621.4630737304688,3.279334105314491
8988385_3085607_x128_y128_crop213.png,0.05046534538269043,0.05326586961746216,8.155243873596191,0.052418485283851624,0.9211653470993042,565.7407836914062,2.9855904688964365
8988385_3135138_x384_y0_crop7699.png,0.0627562403678894,0.06398755311965942,8.151436805725098,0.06574507802724838,1.0463758707046509,715.2652587890625,4.582722058185746
9026909_3140642_x128_y384_crop4493.png,0.061652183532714844,0.06510794162750244,8.151447296142578,0.06459327787160873,0.9252406358718872,584.9695434570312,2.8018432594716973
9024157_3096614_x128_y128_crop6133.png,0.06407147645950317,0.06694966554641724,8.15470027923584,0.0672239288687706,0.9281997680664062,568.0419311523438,2.9220434983155945
9026909_3140642_x128_y256_crop4489.png,0.05330377817153931,0.055415987968444824,8.151469230651855,0.05551407113671303,0.9113097190856934,580.5805053710938,2.791655584702542
9021406_3129635_x0_y256_crop5320.png,0.05523651838302612,0.06065070629119873,8.156600952148438,0.057295799255371094,0.967950165271759,594.5863647460938,3.2317497730250957
9021406_3077352_x256_y128_crop9446.png,0.05423390865325928,0.06090068817138672,8.152204513549805,0.05630340054631233,0.9675284624099731,615.5610961914062,3.1196400248183243
9032413_3129635_x0_y256_crop1160.png,0.03358316421508789,0.03947848081588745,8.153401374816895,0.03469661623239517,0.9638453722000122,625.1985473632812,3.2868022456331696
9029661_3096614_x384_y384_crop9023.png,0.11900705099105835,0.13223856687545776,8.178844451904297,0.12604913115501404,1.0472705364227295,519.3297729492188,3.816191663211459
9007647_3107621_x0_y384_crop1484.png,0.03264850378036499,0.03801596164703369,8.151956558227539,0.033462636172771454,0.9221516847610474,602.3558959960938,3.099749824307599
8985633_3093862_x128_y256_crop2857.png,0.04175257682800293,0.046303749084472656,8.15190601348877,0.04327522590756416,0.8800380229949951,563.4853515625,2.788337303512163
